MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368121820,2022-03-31T21:44:43,29.62156,-89.91079,11.3,135.5,140,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:45:44,29.61973,-89.90973,1.9,212.5,294,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:46:46,29.61956,-89.90988,0.3,3.5,279,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:47:48,29.61954,-89.90987,0,360,294,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:48:54,29.61953,-89.90987,0,360,293,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:50:00,29.61954,-89.90987,0,360,293,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:51:01,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:52:06,29.61955,-89.90987,0,360,293,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:53:12,29.61955,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:54:18,29.61955,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:55:25,29.61956,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:56:31,29.61955,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:57:36,29.61955,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:58:42,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:59:48,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:00:01,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:01:06,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:02:12,29.61955,-89.90987,0,360,291,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:03:13,29.61954,-89.90987,0,360,291,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:04:19,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:05:24,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:06:30,29.61954,-89.90987,0,360,291,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:07:31,29.61954,-89.90987,0,360,291,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:08:36,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:09:42,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:10:48,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:11:54,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:13:00,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:14:06,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:15:12,29.61955,-89.90985,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:16:19,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:17:24,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:18:30,29.61952,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:19:36,29.61953,-89.90987,0,360,291,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:20:42,29.61954,-89.90987,0,360,291,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:21:48,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:22:54,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:24:00,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:25:06,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:26:12,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:27:18,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:28:24,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:29:30,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:30:36,29.61952,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:31:43,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:32:48,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:33:54,29.61952,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:35:00,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:36:06,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:37:12,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:38:18,29.61955,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:39:25,29.61955,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:40:30,29.61956,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:41:36,29.61956,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:42:43,29.61956,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:43:48,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:44:54,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:46:00,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:47:06,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:48:11,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:49:12,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:50:18,29.61957,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:51:24,29.61956,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:52:30,29.61956,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:53:37,29.61957,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:54:42,29.61956,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:55:48,29.61956,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:56:54,29.61957,-89.90988,0,360,291,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:58:00,29.61956,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T22:59:06,29.61956,-89.90987,0,360,291,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:00:00,29.61955,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:01:06,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:02:13,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:03:19,29.61955,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:04:24,29.61954,-89.90988,0,360,291,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:05:31,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:06:36,29.61954,-89.90987,0,360,291,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:07:42,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:08:48,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:09:54,29.61955,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:11:01,29.61955,-89.90988,0.1,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:12:06,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:13:12,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:14:18,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:15:24,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:16:30,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:17:36,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:18:42,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:19:48,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:20:54,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:22:00,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:23:06,29.61954,-89.9099,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:24:12,29.61955,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:25:18,29.61955,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:26:24,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:27:31,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:28:37,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:29:42,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:30:43,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:31:48,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:32:49,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:33:54,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:34:59,29.61955,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:36:00,29.61955,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:37:06,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:38:13,29.61953,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:39:18,29.61953,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:40:24,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:41:30,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:42:36,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:43:42,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:44:48,29.61953,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:45:55,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:47:00,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:48:06,29.61955,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:49:12,29.61955,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:50:18,29.61954,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:51:24,29.61953,-89.90987,0,360,293,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:52:30,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:53:36,29.61954,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:54:37,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:55:42,29.61953,-89.90987,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:56:48,29.61952,-89.90988,0,360,292,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:57:50,29.61956,-89.90988,0.4,76.2,260,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:58:52,29.61947,-89.90933,6.8,111,102,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T23:59:55,29.61972,-89.90684,7.2,46,24,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
